Project Time (Interval end) (UTC0),NO PreScaled ppb,NO Scaled ppb,NO2 PreScaled ppb,NO2 Scaled ppb,NOx PreScaled ppb,NOx Scaled ppb,O3 PreScaled ppb,O3 Scaled ppb,Pressure mbar,Humidity %RH,Temperature C
19/Apr/2022 04:00:00,27.85,27.85,21.65,21.65,49.5,49.5,8.11,8.11,1004.45,88.5,6.7
19/Apr/2022 05:00:00,37.29,37.29,26.42,26.42,63.7,63.7,4.7,4.7,1004.7,88.8,6.73
19/Apr/2022 06:00:00,30.6,30.6,23.22,23.22,53.81,53.81,4.54,4.54,1005.5,87.38,8.03
19/Apr/2022 07:00:00,23.66,23.66,14.42,14.42,38.08,38.08,10.51,10.51,1006.13,77.08,10.9
19/Apr/2022 08:00:00,20.92,20.92,5.48,5.48,26.4,26.4,14.3,14.3,1006.4,68.33,12.45
19/Apr/2022 09:00:00,17.54,17.54,2.72,2.72,20.26,20.26,16.32,16.32,1006.55,62.83,13.53
19/Apr/2022 10:00:00,12.37,12.37,2.68,2.68,15.05,15.05,19.2,19.2,1006.83,54.83,15.45
19/Apr/2022 11:00:00,7.35,7.35,2.41,2.41,9.76,9.76,24.17,24.17,1006.88,49.93,16.3
19/Apr/2022 12:00:00,5.51,5.51,3.49,3.49,9,9,22.39,22.39,1006.65,51.2,16.38
19/Apr/2022 13:00:00,5.87,5.87,9.58,9.58,15.44,15.44,24.36,24.36,1006.15,49,17.43
19/Apr/2022 14:00:00,4.87,4.87,4.61,4.61,9.47,9.47,32.77,32.77,1005.63,50.05,16.3
19/Apr/2022 15:00:00,7.73,7.73,6.45,6.45,14.18,14.18,32.57,32.57,1005.5,56.28,14.2
19/Apr/2022 16:00:00,7.04,7.04,10.28,10.28,17.32,17.32,30.34,30.34,1005.65,59.15,13.4
19/Apr/2022 17:00:00,10.35,10.35,13.87,13.87,24.22,24.22,27.83,27.83,1005.83,61.05,12.73
19/Apr/2022 18:00:00,9.54,9.54,13.5,13.5,23.04,23.04,28.42,28.42,1006.58,64.88,12.1
19/Apr/2022 19:00:00,12.72,12.72,14.24,14.24,26.96,26.96,27.78,27.78,1007.48,68.7,11.48
19/Apr/2022 20:00:00,13.86,13.86,25.17,25.17,39.03,39.03,17.97,17.97,1007.68,71.45,10.8
19/Apr/2022 21:00:00,14.47,14.47,20.75,20.75,35.22,35.22,19.04,19.04,1007.98,71.9,10.53
19/Apr/2022 22:00:00,14.24,14.24,15.46,15.46,29.7,29.7,19.23,19.23,1007.6,72.25,10.18
19/Apr/2022 23:00:00,20.17,20.17,24.29,24.29,44.46,44.46,9.15,9.15,1007.78,74.8,9.78
20/Apr/2022 00:00:00,15.51,15.51,15.97,15.97,31.48,31.48,12.59,12.59,1007.78,75.45,9.53
20/Apr/2022 01:00:00,14.25,14.25,10.4,10.4,24.65,24.65,16.72,16.72,1007.63,75.53,9.38
20/Apr/2022 02:00:00,14.99,14.99,9.66,9.66,24.65,24.65,18.96,18.96,1007.6,74.23,9.45
20/Apr/2022 03:00:00,15.79,15.79,12.29,12.29,28.08,28.08,17.89,17.89,1007.13,75.28,9.78
20/Apr/2022 04:00:00,17.93,17.93,21.28,21.28,39.22,39.22,10.61,10.61,1007.35,76.4,10.15
20/Apr/2022 05:00:00,49.97,49.97,35.32,35.32,85.29,85.29,3.33,3.33,1007.55,77.65,10.3
20/Apr/2022 06:00:00,33.22,33.22,30.99,30.99,64.21,64.21,3,3,1008.1,76.75,11.48
20/Apr/2022 07:00:00,33.67,33.67,29.11,29.11,62.78,62.78,2.49,2.49,1007.85,71.5,13.65
20/Apr/2022 08:00:00,15.04,15.04,10.05,10.05,25.09,25.09,14.83,14.83,1007.98,62.68,16.13
20/Apr/2022 09:00:00,11.27,11.27,5.74,5.74,17.01,17.01,19.9,19.9,1007.73,59.38,16.45
20/Apr/2022 10:00:00,8.63,8.63,5.74,5.74,14.37,14.37,21.73,21.73,1006.83,57.38,16.88
20/Apr/2022 11:00:00,7.16,7.16,5.75,5.75,12.91,12.91,22.08,22.08,1006.68,51.8,17.98
20/Apr/2022 12:00:00,4.93,4.93,5.46,5.46,10.39,10.39,28,28,1005.83,46.08,17.95
20/Apr/2022 13:00:00,2.47,2.47,5.08,5.08,7.55,7.55,30.07,30.07,1004.83,48.8,18.05
20/Apr/2022 14:00:00,2.48,2.48,6.46,6.46,8.93,8.93,31.9,31.9,1004.53,50.4,17.78
20/Apr/2022 15:00:00,2.39,2.39,6.8,6.8,9.19,9.19,32.29,32.29,1004.23,50.03,18.18
20/Apr/2022 16:00:00,2.28,2.28,8.17,8.17,10.45,10.45,31.66,31.66,1004.15,52.88,18.33
20/Apr/2022 17:00:00,2.34,2.34,11.91,11.91,14.25,14.25,30,30,1004.4,54.5,17.9
20/Apr/2022 18:00:00,2.44,2.44,11.53,11.53,13.96,13.96,27.16,27.16,1005.35,56.93,16.63
20/Apr/2022 19:00:00,5.65,5.65,5.96,5.96,11.61,11.61,31.24,31.24,1006.18,57.25,14.1
20/Apr/2022 20:00:00,8.12,8.12,4.77,4.77,12.89,12.89,32.2,32.2,1006.3,56.3,12.9
20/Apr/2022 21:00:00,8.57,8.57,3.2,3.2,11.77,11.77,31.68,31.68,1007.05,57.68,12.2
20/Apr/2022 22:00:00,9.43,9.43,3.02,3.02,12.45,12.45,30.6,30.6,1007.35,58.5,11.88
20/Apr/2022 23:00:00,10.75,10.75,4.08,4.08,14.83,14.83,30.6,30.6,1007.65,58.28,11.75
21/Apr/2022 00:00:00,11.11,11.11,2.77,2.77,13.88,13.88,29.5,29.5,1007.88,59.68,11.8
21/Apr/2022 01:00:00,11.2,11.2,2.92,2.92,14.12,14.12,29.84,29.84,1008.2,58.88,11.63
21/Apr/2022 02:00:00,11.31,11.31,7.36,7.36,18.67,18.67,25.77,25.77,1007.93,60.23,10.98
21/Apr/2022 03:00:00,17.81,17.81,17.76,17.76,35.56,35.56,16.33,16.33,1007.75,65.93,9.93
21/Apr/2022 04:00:00,38.69,38.69,34.62,34.62,73.31,73.31,9.52,9.52,1007.95,70.55,8.9
21/Apr/2022 05:00:00,99.21,99.21,44.96,44.96,144.17,144.17,4.14,4.14,1008.03,73.95,8.7
21/Apr/2022 06:00:00,41.77,41.77,36.59,36.59,78.37,78.37,4.27,4.27,1008.28,72.1,10.38
21/Apr/2022 07:00:00,35.75,35.75,32.2,32.2,67.94,67.94,6.19,6.19,1009.13,68.9,12.38
21/Apr/2022 08:00:00,34.94,34.94,28.94,28.94,63.88,63.88,5.44,5.44,1009.6,67.38,13.35
21/Apr/2022 09:00:00,41.26,41.26,33.58,33.58,74.83,74.83,3.96,3.96,1009.83,65.88,14.03
21/Apr/2022 10:00:00,47.29,47.29,37.93,37.93,85.22,85.22,5.96,5.96,1010.03,66.58,14.1
21/Apr/2022 11:00:00,36.62,36.62,39.11,39.11,75.73,75.73,4.6,4.6,1010.2,70.23,13.75
21/Apr/2022 12:00:00,39.18,39.18,39.74,39.74,78.92,78.92,4.22,4.22,1009.6,72.1,14.1
21/Apr/2022 13:00:00,28.71,28.71,32.33,32.33,61.04,61.04,2.24,2.24,1009.8,70.78,15.23
21/Apr/2022 14:00:00,22.81,22.81,30.51,30.51,53.32,53.32,5.06,5.06,1009.93,66.55,16.45
21/Apr/2022 15:00:00,13.92,13.92,21.87,21.87,35.79,35.79,12.9,12.9,1009.83,71.15,15.18
21/Apr/2022 16:00:00,13.61,13.61,25.22,25.22,38.83,38.83,10.55,10.55,1009.53,70.73,15
21/Apr/2022 17:00:00,14.19,14.19,24.2,24.2,38.38,38.38,11.59,11.59,1009.2,70.08,14.83
21/Apr/2022 18:00:00,12.18,12.18,19.53,19.53,31.7,31.7,16.27,16.27,1009.58,69.88,14.28
21/Apr/2022 19:00:00,23.83,23.83,32.41,32.41,56.24,56.24,9.44,9.44,1009.7,71.7,13.95
21/Apr/2022 20:00:00,39.39,39.39,40.1,40.1,79.49,79.49,3.54,3.54,1009.93,74.08,13.53
21/Apr/2022 21:00:00,64.13,64.13,42.31,42.31,106.44,106.44,1.33,1.33,1009.63,75.58,13.15
21/Apr/2022 22:00:00,35.56,35.56,38.6,38.6,74.16,74.16,0.68,0.68,1009.13,76.43,12.85
21/Apr/2022 23:00:00,16.04,16.04,25.55,25.55,41.59,41.59,3.76,3.76,1008.95,78.13,12.4
22/Apr/2022 00:00:00,17.15,17.15,27.8,27.8,44.95,44.95,2.09,2.09,1009.13,80.48,12.1
22/Apr/2022 01:00:00,14.98,14.98,20.22,20.22,35.2,35.2,2.65,2.65,1007.6,81.75,11.98
22/Apr/2022 02:00:00,16.4,16.4,26.97,26.97,43.37,43.37,0.13,0.13,1007.65,83.13,11.93
22/Apr/2022 03:00:00,19.49,19.49,25.07,25.07,44.55,44.55,-0.14,-0.14,1007.33,83.85,11.83
22/Apr/2022 04:00:00,31.67,31.67,27.5,27.5,59.17,59.17,-2.54,-2.54,1007.65,85.23,11.8
22/Apr/2022 05:00:00,30.22,30.22,25.59,25.59,55.81,55.81,-2.88,-2.88,1007.05,87,11.8
22/Apr/2022 06:00:00,25.05,25.05,23.56,23.56,48.61,48.61,-3.33,-3.33,1007.2,87.68,12.2
22/Apr/2022 07:00:00,29.28,29.28,21.89,21.89,51.17,51.17,-5.46,-5.46,1007.15,86.15,13.53
22/Apr/2022 08:00:00,27.04,27.04,20.01,20.01,47.04,47.04,-4.12,-4.12,1007.5,81.9,14.98
22/Apr/2022 09:00:00,18.49,18.49,14.34,14.34,32.82,32.82,8.72,8.72,1006.83,69.65,17.7
22/Apr/2022 10:00:00,10.31,10.31,7.39,7.39,17.7,17.7,11.36,11.36,1006.65,64.5,19.13
22/Apr/2022 11:00:00,6.39,6.39,7.23,7.23,13.62,13.62,16.79,16.79,1006.05,61.8,20
22/Apr/2022 12:00:00,3.18,3.18,7,7,10.17,10.17,22.68,22.68,1005.85,63.75,19.6
22/Apr/2022 13:00:00,2.4,2.4,9.7,9.7,12.09,12.09,26.85,26.85,1005.03,64.78,19.38
22/Apr/2022 14:00:00,2.54,2.54,12.02,12.02,14.56,14.56,27.46,27.46,1004.3,66.58,19.18
22/Apr/2022 15:00:00,2.49,2.49,11.87,11.87,14.36,14.36,28.43,28.43,1003.4,67.43,19.3
22/Apr/2022 16:00:00,2.46,2.46,12.65,12.65,15.11,15.11,30.04,30.04,1003.25,69.63,18.88
22/Apr/2022 17:00:00,1.95,1.95,14.87,14.87,16.82,16.82,32.49,32.49,1002.95,71.05,18
22/Apr/2022 18:00:00,5.31,5.31,17.79,17.79,23.1,23.1,30.08,30.08,1003.15,75.38,16.73
22/Apr/2022 19:00:00,6.5,6.5,20.09,20.09,26.6,26.6,25.7,25.7,1002.88,77,16.08
22/Apr/2022 20:00:00,8.5,8.5,21.2,21.2,29.7,29.7,24.96,24.96,1002.8,79.23,15.35
22/Apr/2022 21:00:00,11.24,11.24,23.01,23.01,34.25,34.25,21.73,21.73,1002.28,81.13,14.73
22/Apr/2022 22:00:00,17.94,17.94,36.02,36.02,53.97,53.97,8.89,8.89,1002.38,82.1,13.85
22/Apr/2022 23:00:00,15.91,15.91,31.79,31.79,47.71,47.71,7.28,7.28,1002.13,83.98,12.93
23/Apr/2022 00:00:00,16.9,16.9,26.04,26.04,42.94,42.94,6.4,6.4,1001.5,84.58,12.4
23/Apr/2022 01:00:00,17.79,17.79,24.22,24.22,42.01,42.01,3.3,3.3,1001.68,85.8,11.98
23/Apr/2022 02:00:00,16.96,16.96,19.58,19.58,36.53,36.53,4.67,4.67,1001.03,86.73,11.35
23/Apr/2022 03:00:00,21.61,21.61,22.45,22.45,44.05,44.05,2.25,2.25,1000.88,87.93,11
23/Apr/2022 04:00:00,24.97,24.97,24.59,24.59,49.56,49.56,1.2,1.2,1001.18,88.2,10.78
23/Apr/2022 05:00:00,56.81,56.81,30.47,30.47,87.28,87.28,-2.3,-2.3,1001.25,88.98,10.95
23/Apr/2022 06:00:00,36.78,36.78,31.6,31.6,68.38,68.38,-3.77,-3.77,1001.75,88.43,12.2
23/Apr/2022 07:00:00,36.93,36.93,27.22,27.22,64.15,64.15,-5.51,-5.51,1002.23,80.83,15.6
23/Apr/2022 08:00:00,26.36,26.36,22.27,22.27,48.63,48.63,2.41,2.41,1002.13,70.98,17.73
23/Apr/2022 09:00:00,16.25,16.25,16.79,16.79,33.04,33.04,5.38,5.38,1002.35,62.58,20.25
23/Apr/2022 10:00:00,4.98,4.98,8.31,8.31,13.29,13.29,17.7,17.7,1002.45,56.23,21.6
23/Apr/2022 11:00:00,2.14,2.14,8.25,8.25,10.38,10.38,13.07,13.07,1002.33,50.93,23.35
23/Apr/2022 12:00:00,1.5,1.5,8.2,8.2,9.7,9.7,10.54,10.54,1002.03,42.98,25.75
23/Apr/2022 13:00:00,1.07,1.07,9.49,9.49,10.56,10.56,20.42,20.42,1001.68,42.93,25.63
23/Apr/2022 14:00:00,0.74,0.74,15.61,15.61,16.35,16.35,34.44,34.44,1001.35,51.9,24.18
23/Apr/2022 15:00:00,1.36,1.36,27.48,27.48,28.85,28.85,28.74,28.74,1001.8,58.48,22.15
23/Apr/2022 16:00:00,1.58,1.58,33.27,33.27,34.85,34.85,23.54,23.54,1002,60.43,21.93
23/Apr/2022 17:00:00,1.86,1.86,29.17,29.17,31.03,31.03,25.16,25.16,1001.5,63.65,20.75
23/Apr/2022 18:00:00,2.24,2.24,32.52,32.52,34.76,34.76,22.34,22.34,1002,66.48,19.33
23/Apr/2022 19:00:00,6.62,6.62,45.9,45.9,52.52,52.52,11.73,11.73,1002.6,71,17.9
23/Apr/2022 20:00:00,15.84,15.84,44.74,44.74,60.58,60.58,5.73,5.73,1002.85,73.65,16.88
23/Apr/2022 21:00:00,7.98,7.98,24.39,24.39,32.37,32.37,14.36,14.36,1003.23,69.43,16.4
23/Apr/2022 22:00:00,10.71,10.71,21.01,21.01,31.72,31.72,12.77,12.77,1003.18,66.85,16.25
23/Apr/2022 23:00:00,14.5,14.5,30.26,30.26,44.76,44.76,3.37,3.37,1003.48,72.45,15.65
24/Apr/2022 00:00:00,27.94,27.94,31.91,31.91,59.85,59.85,4.65,4.65,1003.43,73.63,14.7
24/Apr/2022 01:00:00,14.13,14.13,23.23,23.23,37.35,37.35,9.77,9.77,1003.83,74.25,13.83
24/Apr/2022 02:00:00,13.69,13.69,21.11,21.11,34.8,34.8,9.3,9.3,1003.7,74.78,13.45
24/Apr/2022 03:00:00,17.21,17.21,26.07,26.07,43.28,43.28,6.66,6.66,1003.83,77.35,13.03
24/Apr/2022 04:00:00,23.97,23.97,30.58,30.58,54.56,54.56,4.48,4.48,1003.5,79.23,12.53
24/Apr/2022 05:00:00,19.2,19.2,21.97,21.97,41.17,41.17,0.34,0.34,1003.65,84.35,12.65
24/Apr/2022 06:00:00,19.18,19.18,21.52,21.52,40.7,40.7,-4.65,-4.65,1004.68,81.3,15.05
24/Apr/2022 07:00:00,19.03,19.03,17.26,17.26,36.29,36.29,-2.93,-2.93,1005,71.5,18.05
24/Apr/2022 08:00:00,14.86,14.86,12.75,12.75,27.61,27.61,0.66,0.66,1004.93,62.8,20.43
24/Apr/2022 09:00:00,10.38,10.38,14.91,14.91,25.29,25.29,3.65,3.65,1004.83,56.95,22.38
24/Apr/2022 10:00:00,2.39,2.39,13.02,13.02,15.41,15.41,6.2,6.2,1004.9,50.55,25.05
24/Apr/2022 11:00:00,1.73,1.73,9.03,9.03,10.77,10.77,16.51,16.51,1004.53,42.8,26.6
24/Apr/2022 12:00:00,1.09,1.09,9.9,9.9,10.99,10.99,26.21,26.21,1004.08,42.28,26.95
24/Apr/2022 13:00:00,0.77,0.77,15.23,15.23,15.99,15.99,31.27,31.27,1003.7,46.55,26.65
24/Apr/2022 14:00:00,0.84,0.84,18.59,18.59,19.43,19.43,33.84,33.84,1003.33,52.63,25.18
24/Apr/2022 15:00:00,1.23,1.23,21.82,21.82,23.05,23.05,33.74,33.74,1003.3,56.73,23.6
24/Apr/2022 16:00:00,1.56,1.56,20.98,20.98,22.54,22.54,28.93,28.93,1003.43,57.8,22.85
24/Apr/2022 17:00:00,1.94,1.94,18.67,18.67,20.61,20.61,29.65,29.65,1003.18,58.28,21.65
24/Apr/2022 18:00:00,2.29,2.29,18.52,18.52,20.81,20.81,29.97,29.97,1003.18,62.78,19.63
24/Apr/2022 19:00:00,9.76,9.76,46.01,46.01,55.77,55.77,12.14,12.14,1003.48,66.53,18.6
24/Apr/2022 20:00:00,11.02,11.02,45.2,45.2,56.22,56.22,8.93,8.93,1003.6,70.3,17.73
24/Apr/2022 21:00:00,13.94,13.94,45.5,45.5,59.44,59.44,7.83,7.83,1003.78,71.75,16.95
24/Apr/2022 22:00:00,13.25,13.25,41.63,41.63,54.87,54.87,7.73,7.73,1003.7,73.08,16.45
24/Apr/2022 23:00:00,14.9,14.9,38.82,38.82,53.72,53.72,4.56,4.56,1003.03,76.45,15.98
25/Apr/2022 00:00:00,11.5,11.5,27.27,27.27,38.76,38.76,7.39,7.39,1003.1,77.48,15.33
25/Apr/2022 01:00:00,14.55,14.55,22.43,22.43,36.97,36.97,7.24,7.24,1002.63,78.15,14.98
25/Apr/2022 02:00:00,16.25,16.25,24.93,24.93,41.19,41.19,2.74,2.74,1002.28,79.93,14.65
25/Apr/2022 03:00:00,15.22,15.22,18.77,18.77,33.99,33.99,4.8,4.8,1002.45,81.3,14.28
25/Apr/2022 04:00:00,17.26,17.26,22.95,22.95,40.21,40.21,2.24,2.24,1003,83.55,14.2
25/Apr/2022 05:00:00,19.4,19.4,22.01,22.01,41.41,41.41,2.81,2.81,1002.78,83.13,14.25
25/Apr/2022 06:00:00,18.4,18.4,19.28,19.28,37.68,37.68,-0.95,-0.95,1002.78,81.1,16.05
25/Apr/2022 07:00:00,19.79,19.79,18.39,18.39,38.18,38.18,2.65,2.65,1003.13,73.78,18.28
25/Apr/2022 08:00:00,20.55,20.55,18.84,18.84,39.39,39.39,-2.12,-2.12,1003.38,65.7,21.28
25/Apr/2022 09:00:00,12.14,12.14,12.73,12.73,24.88,24.88,8.32,8.32,1003.5,58.23,22.88
25/Apr/2022 10:00:00,3.18,3.18,9.08,9.08,12.25,12.25,14.33,14.33,1003,53.48,24.6
25/Apr/2022 11:00:00,2,2,8.99,8.99,10.99,10.99,21.95,21.95,1002.5,50.88,25.4
25/Apr/2022 12:00:00,1.64,1.64,10.01,10.01,11.65,11.65,23.84,23.84,1002.58,50.2,25.95
25/Apr/2022 13:00:00,1.42,1.42,15.64,15.64,17.06,17.06,23.9,23.9,1002.2,52.9,25.75
25/Apr/2022 14:00:00,1.44,1.44,19.62,19.62,21.06,21.06,24.84,24.84,1001.65,53.28,25.73
25/Apr/2022 15:00:00,1.39,1.39,20.63,20.63,22.03,22.03,27.18,27.18,1001.5,55,25.3
25/Apr/2022 16:00:00,1.62,1.62,21.09,21.09,22.71,22.71,27.14,27.14,1001.6,57.48,24.15
25/Apr/2022 17:00:00,1.93,1.93,19.83,19.83,21.76,21.76,30.21,30.21,1002.03,61.35,22.2
25/Apr/2022 18:00:00,2.36,2.36,19.07,19.07,21.43,21.43,28.09,28.09,1002.4,63.25,20.23
25/Apr/2022 19:00:00,3.6,3.6,32.5,32.5,36.1,36.1,19.66,19.66,1002.85,64.93,19.33
25/Apr/2022 20:00:00,12.31,12.31,45.23,45.23,57.54,57.54,10.78,10.78,1003.18,67.85,18.4
25/Apr/2022 21:00:00,18.73,18.73,45.35,45.35,64.08,64.08,7.39,7.39,1003.38,71.2,17.58
25/Apr/2022 22:00:00,20.63,20.63,45.05,45.05,65.69,65.69,4.7,4.7,1003.4,73.15,17.2
25/Apr/2022 23:00:00,11.74,11.74,31.77,31.77,43.51,43.51,8.93,8.93,1003.75,73.48,16.65
26/Apr/2022 00:00:00,13.26,13.26,27.19,27.19,40.45,40.45,8.73,8.73,1003.3,74.98,15.98
26/Apr/2022 01:00:00,13.36,13.36,27.01,27.01,40.37,40.37,6.18,6.18,1003.63,76.43,15.5
26/Apr/2022 02:00:00,15.01,15.01,19.15,19.15,34.16,34.16,7.89,7.89,1003.4,75.85,15.03
26/Apr/2022 03:00:00,20.46,20.46,21.87,21.87,42.33,42.33,11.19,11.19,1003.75,68.93,14.33
26/Apr/2022 04:00:00,39.57,39.57,33.03,33.03,72.6,72.6,6,6,1004.45,70.8,14.03
26/Apr/2022 05:00:00,72,72,37.28,37.28,109.28,109.28,2.81,2.81,1004.7,71.78,14.35
26/Apr/2022 06:00:00,45.5,45.5,28.8,28.8,74.31,74.31,3.52,3.52,1004.93,59.78,17.23
26/Apr/2022 07:00:00,9.32,9.32,7.29,7.29,16.62,16.62,13.29,13.29,1005.23,43.9,21.98
26/Apr/2022 08:00:00,2.36,2.36,6.67,6.67,9.03,9.03,16.4,16.4,1005.63,38.98,24.73
26/Apr/2022 09:00:00,1.48,1.48,8,8,9.48,9.48,22.44,22.44,1005.4,37.03,26.9
26/Apr/2022 10:00:00,1.23,1.23,11.42,11.42,12.65,12.65,25.72,25.72,1005.33,36,27.88
26/Apr/2022 11:00:00,1.05,1.05,15.93,15.93,16.99,16.99,32.09,32.09,1005.28,35.83,27.63
26/Apr/2022 12:00:00,0.71,0.71,13.38,13.38,14.09,14.09,36,36,1004.98,31.48,28.15
26/Apr/2022 13:00:00,0.3,0.3,13.75,13.75,14.04,14.04,40.46,40.46,1004.53,30.18,28.53
26/Apr/2022 14:00:00,0.41,0.41,19.43,19.43,19.84,19.84,43.9,43.9,1004.13,33.78,27.7
26/Apr/2022 15:00:00,0.51,0.51,24.99,24.99,25.49,25.49,44.64,44.64,1004.23,38.73,26.75
26/Apr/2022 16:00:00,0.73,0.73,24.33,24.33,25.06,25.06,43.98,43.98,1004.25,40.68,26.18
26/Apr/2022 17:00:00,1.02,1.02,29.37,29.37,30.38,30.38,37.67,37.67,1004.23,43.15,25.33
26/Apr/2022 18:00:00,1.46,1.46,35.62,35.62,37.07,37.07,35.29,35.29,1004.88,48.53,23.75
26/Apr/2022 19:00:00,25.77,25.77,69.81,69.81,95.59,95.59,16.57,16.57,1005.23,54.2,21.75
26/Apr/2022 20:00:00,38.2,38.2,72.31,72.31,110.52,110.52,12.36,12.36,1005.35,59.43,20
26/Apr/2022 21:00:00,24.11,24.11,66.74,66.74,90.85,90.85,10.73,10.73,1005.68,63.7,18.73
26/Apr/2022 22:00:00,32.31,32.31,62.36,62.36,94.67,94.67,6.16,6.16,1005.8,66.1,18.18
26/Apr/2022 23:00:00,21.8,21.8,47.67,47.67,69.47,69.47,6.72,6.72,1006.25,68.88,17.6
27/Apr/2022 00:00:00,17.75,17.75,41.49,41.49,59.24,59.24,8.14,8.14,1006.08,70.18,16.53
27/Apr/2022 01:00:00,11.93,11.93,28.62,28.62,40.55,40.55,10.41,10.41,1006.15,71.18,16.3
27/Apr/2022 02:00:00,12.93,12.93,26.79,26.79,39.71,39.71,8.2,8.2,1006.95,74.1,15.8
27/Apr/2022 03:00:00,18.96,18.96,34.86,34.86,53.82,53.82,10.83,10.83,1007.25,77.6,15.23
27/Apr/2022 04:00:00,55.12,55.12,46.32,46.32,101.45,101.45,2.74,2.74,1007.43,81.4,15.03
27/Apr/2022 05:00:00,104.32,104.32,48.46,48.46,152.78,152.78,-2.55,-2.55,1008.08,82.93,15.1
27/Apr/2022 06:00:00,36.92,36.92,38.7,38.7,75.61,75.61,-4.03,-4.03,1008.9,78.2,17.45
27/Apr/2022 07:00:00,41.46,41.46,28.95,28.95,70.41,70.41,-2.28,-2.28,1008.95,67.7,20.83
27/Apr/2022 08:00:00,24.44,24.44,19.84,19.84,44.28,44.28,10.21,10.21,1008.98,60.8,22.05
27/Apr/2022 09:00:00,20.27,20.27,17.86,17.86,38.13,38.13,7.2,7.2,1009.3,54.83,24.15
27/Apr/2022 10:00:00,7.34,7.34,9.11,9.11,16.45,16.45,24.21,24.21,1009.18,49.55,25.38
27/Apr/2022 11:00:00,2.36,2.36,10.16,10.16,12.52,12.52,30.01,30.01,1008.7,48.4,26.15
27/Apr/2022 12:00:00,2.18,2.18,10.56,10.56,12.74,12.74,34.97,34.97,1008.25,45.03,26.73
27/Apr/2022 13:00:00,1.96,1.96,11.4,11.4,13.35,13.35,40.19,40.19,1007.7,45.1,26.08
27/Apr/2022 14:00:00,1.79,1.79,19.76,19.76,21.55,21.55,40.23,40.23,1007.5,48.53,25.43
27/Apr/2022 15:00:00,1.9,1.9,22.57,22.57,24.47,24.47,43.02,43.02,1007.58,51.63,24.38
27/Apr/2022 16:00:00,1.95,1.95,22.93,22.93,24.88,24.88,40.02,40.02,1007.33,53.63,24.03
27/Apr/2022 17:00:00,2.03,2.03,23.23,23.23,25.26,25.26,36.59,36.59,1007.03,55.1,23.55
27/Apr/2022 18:00:00,2.11,2.11,26.66,26.66,28.77,28.77,37.05,37.05,1007.5,60.05,22.25
27/Apr/2022 19:00:00,2.25,2.25,30.06,30.06,32.31,32.31,33.77,33.77,1007.98,67.55,20.55
27/Apr/2022 20:00:00,16.96,16.96,54.07,54.07,71.03,71.03,17.68,17.68,1008.25,70.58,19.43
27/Apr/2022 21:00:00,45.06,45.06,61.73,61.73,106.78,106.78,9.08,9.08,1008.55,72.38,18.48
27/Apr/2022 22:00:00,18.91,18.91,48.75,48.75,67.66,67.66,7.92,7.92,1008.28,73.65,17.9
27/Apr/2022 23:00:00,15.12,15.12,36.81,36.81,51.94,51.94,10.35,10.35,1008.58,73.33,17.03
28/Apr/2022 00:00:00,15.08,15.08,27.79,27.79,42.87,42.87,10.47,10.47,1008.6,75.83,16.2
28/Apr/2022 01:00:00,16.32,16.32,18.23,18.23,34.54,34.54,14.91,14.91,1008.68,75.98,15.68
28/Apr/2022 02:00:00,16.07,16.07,18.95,18.95,35.02,35.02,15.96,15.96,1008.2,76.55,15.38
28/Apr/2022 03:00:00,23.2,23.2,33.59,33.59,56.79,56.79,9.3,9.3,1007.5,78.23,14.98
28/Apr/2022 04:00:00,69.4,69.4,41.2,41.2,110.6,110.6,3.29,3.29,1007.73,80.3,14.68
28/Apr/2022 05:00:00,89.31,89.31,43.12,43.12,132.43,132.43,-0.43,-0.43,1008.2,82.38,14.75
28/Apr/2022 06:00:00,35.26,35.26,25.35,25.35,60.61,60.61,-2.17,-2.17,1008.88,79.95,16.6
28/Apr/2022 07:00:00,36.42,36.42,23.89,23.89,60.31,60.31,-1.17,-1.17,1009.13,72.3,19.25
28/Apr/2022 08:00:00,30.39,30.39,21.75,21.75,52.14,52.14,2.63,2.63,1009,66.33,21.28
28/Apr/2022 09:00:00,26.62,26.62,24.74,24.74,51.36,51.36,9.31,9.31,1009.33,59.73,23.45
28/Apr/2022 10:00:00,19.33,19.33,20.41,20.41,39.74,39.74,11.9,11.9,1009.43,49.8,26.03
28/Apr/2022 11:00:00,5.66,5.66,10.08,10.08,15.74,15.74,23.69,23.69,1008.93,43.6,28.03
28/Apr/2022 12:00:00,2.1,2.1,9.41,9.41,11.5,11.5,43.66,43.66,1008.58,42.78,26.78
28/Apr/2022 13:00:00,1.94,1.94,12.18,12.18,14.12,14.12,44.13,44.13,1008.1,42.48,25.88
28/Apr/2022 14:00:00,1.67,1.67,15.41,15.41,17.09,17.09,43.58,43.58,1007.93,43.5,25.85
28/Apr/2022 15:00:00,1.75,1.75,14.8,14.8,16.55,16.55,44.55,44.55,1007.55,45.53,25.2
28/Apr/2022 16:00:00,1.69,1.69,22,22,23.68,23.68,43.16,43.16,1007.65,48.58,24.6
28/Apr/2022 17:00:00,1.8,1.8,22.05,22.05,23.85,23.85,41.61,41.61,1007.78,51.7,23.38
28/Apr/2022 18:00:00,2.09,2.09,25.69,25.69,27.78,27.78,41.62,41.62,1008.33,55.98,21.88
